Index,2022-05-23,2022-05-24,2022-05-25,2022-05-26,2022-05-27
89970,19942.071275252354,20182.757346832514,19448.174216448864,19457.735281245863,19658.444785064672
89980,38845.34938921623,38859.90831231618,37875.584434027754,38643.46188950099,38269.17623478088
90430,153144.59857702896,157194.08152058546,155181.2241860163,156517.90679667832,154502.56230932125
90460,27780.4088851409,28265.26658157823,27867.517926205343,28484.21581971422,27935.49109734654
91700,11557.822988830905,11681.346218277611,11251.883741841462,11221.27666355056,11124.453256980069
91990,57063.455620229026,58369.57058217512,57753.94908825989,60095.101650342665,60580.79377540144
92040,28663.08229850614,29174.67419220386,28633.967466070433,29383.54896807735,29285.54066028655
92190,8930.23616307569,8791.780892938099,8371.701912818362,8205.721000554873,8188.837718914053
95610,27095.38241750935,26975.84218462683,26128.589688727647,26177.877111517413,25852.886602264287
95660,20066.32911051115,20509.699016246203,20243.53608614395,21059.19769053847,22171.92204649715
95700,36274.81274647202,36792.12483577316,35783.9554099661,36479.062208942705,36259.82769104806
96530,42529.47759802849,43673.28358917209,42584.36949766719,43321.24181348128,43484.551436500835
96770,208954.7798139603,208274.46174451723,202685.89976204885,204600.11601472538,206632.2302078575
97950,396947.03826703754,400821.8566680242,396020.0983152544,393894.5285770068,386319.4447344101
98460,16673.58650883584,16820.580205601043,16322.295827650052,16691.061889257126,16298.65242337859
99320,47380.21690093021,48581.55947745281,47216.79829117292,48468.602467496516,48043.77156764818
100090,20769.698434954513,21051.69056443935,20696.726426781133,20686.139245583458,21254.90527711574
101490,26183.69109161934,26266.181621418866,25429.480609780432,25333.740642385594,25135.928959162306
102110,34964.75041775688,35090.83961295456,34614.827676197994,34596.71503501623,34570.90691380066
102710,35027.316834652585,35260.71032545389,34199.714773315834,34486.824541494985,33876.09687142772
102780,8949.750748258135,8995.317709121691,8828.030507177305,8860.469954721366,8857.924228500724
104480,4987.082757198328,4972.8013728376845,4807.474213150667,4854.557545431681,4824.113360910638
105560,57705.96147523342,58088.532406935716,59305.89358674189,59417.71695101517,59096.10614016346
108320,130304.31725669911,131064.86763032567,125079.75672122056,125237.4554124922,123098.69597329202
110790,41731.53191495948,39277.32347546712,37578.35146782626,37425.01110468707,37615.14346185931
111770,46658.83015440446,46179.25762185583,44896.78369750029,45436.67812951181,45448.73007641737
112040,70103.35694453989,76276.67691061372,74821.27234736562,83596.8246108904,82158.3348485408
112610,51723.88488625961,51008.59640633666,50639.53014830046,52375.354580069776,53869.124479553975
